Python: Episode: 129, Total Steps: 185238, Episode Steps: 1545, Reward: 14.99, Alpha: 0.500, Speed: 115.80 steps/s
Python: Episode: 130, Total Steps: 186597, Episode Steps: 1359, Reward: 6.67, Alpha: 0.500, Speed: 115.76 steps/s
Python: Episode: 131, Total Steps: 187408, Episode Steps: 811, Reward: 7.51, Alpha: 0.500, Speed: 115.74 steps/s
Python: Episode: 132, Total Steps: 187813, Episode Steps: 405, Reward: -3.09, Alpha: 0.500, Speed: 115.73 steps/s
Python: Episode: 133, Total Steps: 188152, Episode Steps: 339, Reward: -1.77, Alpha: 0.500, Speed: 115.73 steps/s
Python: Episode: 133, Total Steps: 190000, Episode Steps: 1848, Reward: 15.88, Alpha: 0.500, Speed: 115.63 steps/s
Python: Episode: 134, Total Steps: 190039, Episode Steps: 1887, Reward: 7.00, Alpha: 0.500, Speed: 115.63 steps/s
Python: Episode: 135, Total Steps: 190269, Episode Steps: 230, Reward: -3.51, Alpha: 0.500, Speed: 115.61 steps/s
Python: Episode: 136, Total Steps: 191510, Episode Steps: 1241, Reward: 14.96, Alpha: 0.500, Speed: 115.60 steps/s
Python: Episode: 137, Total Steps: 193699, Episode Steps: 2189, Reward: 15.32, Alpha: 0.500, Speed: 115.54 steps/s
Python: Episode: 138, Total Steps: 194470, Episode Steps: 771, Reward: 3.43, Alpha: 0.500, Speed: 115.53 steps/s
Python: Episode: 138, Total Steps: 195000, Episode Steps: 530, Reward: 12.70, Alpha: 0.500, Speed: 115.52 steps/s
Python: Episode: 139, Total Steps: 195884, Episode Steps: 1414, Reward: 18.60, Alpha: 0.500, Speed: 115.51 steps/s
Python: Episode: 140, Total Steps: 197734, Episode Steps: 1850, Reward: 21.35, Alpha: 0.500, Speed: 115.48 steps/s
Python: Episode: 140, Total Steps: 200000, Episode Steps: 2266, Reward: 26.25, Alpha: 0.500, Speed: 115.43 steps/s
Python: Saving models at step 200000...
Python: Episode: 141, Total Steps: 200280, Episode Steps: 2546, Reward: 18.99, Alpha: 0.500, Speed: 115.42 steps/s
Python: Episode: 142, Total Steps: 201476, Episode Steps: 1196, Reward: 4.49, Alpha: 0.500, Speed: 115.38 steps/s
Python: Episode: 142, Total Steps: 205000, Episode Steps: 3524, Reward: 47.06, Alpha: 0.500, Speed: 115.36 steps/s
Python: Episode: 143, Total Steps: 205582, Episode Steps: 4106, Reward: 38.37, Alpha: 0.500, Speed: 115.36 steps/s
Python: Episode: 144, Total Steps: 206460, Episode Steps: 878, Reward: 7.13, Alpha: 0.500, Speed: 115.34 steps/s
Python: Episode: 145, Total Steps: 207640, Episode Steps: 1180, Reward: 13.29, Alpha: 0.500, Speed: 115.30 steps/s
Python: Episode: 146, Total Steps: 208185, Episode Steps: 545, Reward: 6.03, Alpha: 0.500, Speed: 115.27 steps/s
Python: Episode: 147, Total Steps: 209838, Episode Steps: 1653, Reward: 21.39, Alpha: 0.500, Speed: 115.23 steps/s
Python: Episode: 147, Total Steps: 210000, Episode Steps: 162, Reward: 4.40, Alpha: 0.500, Speed: 115.22 steps/s
Python: Episode: 147, Total Steps: 215000, Episode Steps: 5162, Reward: 43.91, Alpha: 0.500, Speed: 115.17 steps/s
Python: Episode: 148, Total Steps: 218842, Episode Steps: 9004, Reward: 144.39, Alpha: 0.500, Speed: 115.21 steps/s
Python: Episode: 149, Total Steps: 219837, Episode Steps: 995, Reward: -2.63, Alpha: 0.500, Speed: 115.21 steps/s
Python: Episode: 149, Total Steps: 220000, Episode Steps: 163, Reward: 1.46, Alpha: 0.500, Speed: 115.20 steps/s
Python: Episode: 150, Total Steps: 220209, Episode Steps: 372, Reward: -4.45, Alpha: 0.500, Speed: 115.20 steps/s
Python: Episode: 151, Total Steps: 221234, Episode Steps: 1025, Reward: 3.60, Alpha: 0.500, Speed: 115.20 steps/s
Python: Episode: 152, Total Steps: 221459, Episode Steps: 225, Reward: -2.44, Alpha: 0.500, Speed: 115.20 steps/s
Python: Episode: 153, Total Steps: 224700, Episode Steps: 3241, Reward: 36.77, Alpha: 0.500, Speed: 115.22 steps/s
Python: Episode: 153, Total Steps: 225000, Episode Steps: 300, Reward: 1.11, Alpha: 0.500, Speed: 115.21 steps/s
Python: Episode: 154, Total Steps: 226244, Episode Steps: 1544, Reward: 12.05, Alpha: 0.500, Speed: 115.22 steps/s
Python: Episode: 155, Total Steps: 229619, Episode Steps: 3375, Reward: 37.74, Alpha: 0.500, Speed: 115.22 steps/s
